relative_label,top_folder,extension,category,size_mb,size_bucket,study_signal
8-游戏人物（不定期更新）/8-游戏人物（不定期更新）.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,12926.346,very_large,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/JVa.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,35.308,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/SVa.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,33.399,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/大蜜蜂.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,34.951,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/小女警.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,32.554,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/旧正机甲.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,34.881,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/白兔.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.265,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/破浪者.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,32.223,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/纳米科技.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,33.013,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/蓝莓.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.27,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/蜜橙.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.215,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/西瓜.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.192,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/金龟子.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,33.265,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/青柠.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.25,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/韩国选手.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,35.873,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/领航者.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,33.289,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/黑兔.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,35.714,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/黑猫露娜.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,33.383,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/D-Va/默认.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.28,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/云白.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,29.755,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/便装.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,28.776,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/天蓝.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,29.747,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/少主.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,30.583,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/岛田先生.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,31.15,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/恶鬼.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,30.808,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/木黄.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,29.883,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/机械忍者.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,26.631,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/歌舞伎.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,30.289,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/独狼.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,44.886,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/白狼.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,44.515,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/碧绿.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,40.86,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/竜黄.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,41.093,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/赤红.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,41.003,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/青年.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,41.887,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/半藏/默认.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,40.902,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/冰球选手.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.214,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/前锋球员.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,45.273,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/嘻哈蛙.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,38.148,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/宇宙蛙.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,40.411,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/巴西战舞.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,41.272,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/强打球手.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.905,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/柠黄.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.027,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/河红.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.962,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/淡紫.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.018,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/爵士舞者.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,38.659,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/电子乐章.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.057,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/碧蓝.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.087,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/联觉.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.643,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/蓝雪.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.729,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/调音师.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.326,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/足球队员.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.783,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/音乐.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.412,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/卢西奥/默认.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.069,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/古董堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,39.965,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/墓石堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.123,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/天空.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.502,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/幺鸡堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.658,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/归零堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.12,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/智械危机.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.538,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/木质堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,39.934,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/沙丘赛车.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,44.106,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/生锈堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.803,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/粉丝堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.298,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/自然.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.449,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/蒸汽堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.752,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/迷彩堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,44.448,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/防御矩阵.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.248,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/隐秘堡垒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.628,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/雪地机车.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.92,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/黎明.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.434,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/黑炭.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.224,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/堡垒/默认.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.501,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/剧毒.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.372,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/吸血伯爵.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.156,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/墨黑.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.536,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/战地指挥官莫里森.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.373,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/敢死队员：76.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.024,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/机械士兵：76.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.518,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/榄绿.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.58,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/烟白.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.017,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/烧烤老板：76.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.155,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/煞面魔：76.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,41.007,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/特技车手：76.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,35.103,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/登山队员：76.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.794,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/白骨.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.325,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/秘密特工：76.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,35.223,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/蓝魔车手：76.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,33.721,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/赤褐.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.597,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/金黄.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,38.658,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/士兵：76/默认.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,37.532,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/OR15.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,41.733,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/不朽者.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,44.882,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/守护机甲.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.057,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/巨甲虫.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,40.994,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/平原.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.841,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/归零战甲.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,39.093,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/暮光.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.966,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/朝阳.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.791,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/林地之魂.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,48.883,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/独角仙.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.527,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/碳纤机甲.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.05,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/迷彩.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.835,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/黎明.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,43.009,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/奥丽莎/默认.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.969,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/伯劳.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.198,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/先锋队长.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,33.162,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/凉爽夏日.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,39.078,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/尸鬼.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.158,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/废土士兵.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,34.432,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/橄榄石.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.427,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/河回假面.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.797,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/法老护卫.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,33.202,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/海盗女王.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,38.995,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/白鸽.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.978,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/石榴石.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.465,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/绿松石.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.681,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/荒野行者.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,34.06,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/雪地飞枭.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,36.377,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/黄矿石.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.527,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/安娜/默认.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.688,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/太阳骑士.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,45.857,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/工程师.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,51.965,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/月亮骑士.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,44.396,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/机械师.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,51.555,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/瑞典选手.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,40.584,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/碳纤装甲.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.974,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/紫色.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.887,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/红色.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.907,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/维京少女.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,49.961,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/绿色.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.91,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/蓝色.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.855,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/铁甲工匠.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.799,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/布丽吉塔/默认.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.958,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/亮紫.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.382,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/化身.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,41.636,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/战妆.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.22,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/明黄.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.354,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/暗红.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.491,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/正装.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,42.225,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/沼泽巨兽.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.965,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/湖蓝.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,46.608,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/猎豹.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.609,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/神灵.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,41.754,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/铁王拳.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.335,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/霸王拳.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,47.558,medium,unpack selectively before study; do not publish raw archive content
8-游戏人物（不定期更新）/模型-守望先锋/ow/末日铁拳/黑手.zip,8-游戏人物（不定期更新）,.zip,archived_asset_pack,50.098,medium,unpack selectively before study; do not publish raw archive content
